,ETFPrice,CallPrice,PutPrice,StrikePrice,LocalTime,Type,TransactionArbitrage,Profit
916,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:51.595248,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.9394000121348585
917,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:51.595248,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,9.239400012134858
918,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:52.081021,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.9394000121348585
919,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:52.081021,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,9.239400012134858
920,1.958,0.0229,0.07,2.0,2016-Feb-16 09:32:52.081043,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,13.815728140932041
921,1.958,0.0229,0.07,2.0,2016-Feb-16 09:32:52.081043,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,17.115728140932042
922,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:52.595697,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.9394000121348585
923,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:52.595697,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,9.239400012134858
924,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:53.110728,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.9394000121348585
925,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:53.110728,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,9.239400012134858
926,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:53.512729,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.9394000121348585
927,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:53.512729,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,9.239400012134858
928,1.958,0.0112,0.1095,2.05,2016-Feb-16 09:32:53.512753,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,1.3775640765323036
929,1.958,0.0112,0.1095,2.05,2016-Feb-16 09:32:53.512753,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,4.677564076532303
930,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:54.018905,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.9394000121348585
931,1.958,0.0062,0.154,2.1,2016-Feb-16 09:32:54.018905,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,9.239400012134858
932,1.958,0.0112,0.1095,2.05,2016-Feb-16 09:32:54.019033,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,1.3775640765323036
933,1.958,0.0112,0.1095,2.05,2016-Feb-16 09:32:54.019033,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,4.677564076532303
934,1.958,0.1101,0.0082,1.85,2016-Feb-16 09:32:54.019156,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.130220334131461
935,1.958,0.1101,0.0082,1.85,2016-Feb-16 09:32:54.019156,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,8.43022033413146
936,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:54.019288,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.6920562697293215
937,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:54.019288,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,8.992056269729321
938,1.958,0.1101,0.0082,1.85,2016-Feb-16 09:32:54.019315,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.130220334131461
939,1.958,0.1101,0.0082,1.85,2016-Feb-16 09:32:54.019315,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,8.43022033413146
940,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:54.019361,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,5.6920562697293215
941,1.958,0.0715,0.0195,1.9,2016-Feb-16 09:32:54.019361,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,8.992056269729321
942,1.958,0.155,0.0034,1.8,2016-Feb-16 09:32:54.019398,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,2.5683843985313235
943,1.958,0.155,0.0034,1.8,2016-Feb-16 09:32:54.019398,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,5.868384398531323
944,1.959,0.0229,0.07,2.0,2016-Feb-16 09:32:55.574277,"Put Call Parity, Sell Call Buy Put",With Transaction Fee,3.8594678195410763
945,1.959,0.0229,0.07,2.0,2016-Feb-16 09:32:55.574277,"Put Call Parity, Sell Call Buy Put",Without Transaction Fee,7.159467819541076
